First Investment Day,Last Investment Day,Return (%)
1970-09-18,1980-09-12,29.164475698413046
1970-10-19,1980-10-14,35.38741275378254
1970-11-17,1980-11-13,39.489632786343996
1970-12-17,1980-12-12,31.534078961430072
1971-01-18,1981-01-12,35.45510356588207
1971-02-16,1981-02-11,29.774127918953074
1971-03-17,1981-03-13,34.37448355978251
1971-04-16,1981-04-10,35.46924703748024
1971-05-17,1981-05-12,31.44932686273091
1971-06-15,1981-06-11,34.23192418471233
1971-07-15,1981-07-10,29.59966963203986
1971-08-16,1981-08-10,32.47911094958113
1971-09-13,1981-09-09,18.140355277321557
1971-10-13,1981-10-09,21.036914091815863
1971-11-12,1981-11-06,22.05336353154033
1971-12-13,1981-12-08,23.862891137764436
1972-01-11,1982-01-07,17.797121848695745
1972-02-10,1982-02-05,16.016922326572498
1972-03-13,1982-03-08,6.144992634545236
1972-04-10,1982-04-07,14.108144337962209
1972-05-10,1982-05-07,18.025431993500845
1972-06-09,1982-06-04,8.732435111112459
1972-07-10,1982-07-06,5.948115856752759
1972-08-08,1982-08-05,3.8217542280629813
1972-09-07,1982-09-03,21.07029196437499
1972-10-09,1982-10-04,19.830609488386635
1972-11-06,1982-11-03,40.680551373781185
1972-12-06,1982-12-03,36.380056910383914
1973-01-05,1982-12-31,38.450598226904646
1973-02-05,1983-02-01,40.271022648667525
1973-03-06,1983-03-03,50.29287558140448
1973-04-05,1983-03-31,49.93242984778529
1973-05-07,1983-05-02,58.016681880387786
1973-06-04,1983-06-01,58.06866516814752
1973-07-05,1983-07-01,63.47859780552376
1973-08-03,1983-07-29,57.570959777280564
1973-09-04,1983-08-30,57.15419710312805
1973-10-02,1983-09-29,61.157251064538656
1973-11-01,1983-10-28,57.00707470193084
1973-12-03,1983-11-28,59.61287597004563
1973-12-31,1983-12-28,57.919470577419794
1974-01-30,1984-01-27,56.02820760450158
1974-03-01,1984-02-24,49.234933367481304
1974-04-01,1984-03-27,48.49244971479023
1974-04-30,1984-04-26,50.95869096799929
1974-05-30,1984-05-25,42.24645990332899
1974-07-01,1984-06-25,43.584641928946475
1974-07-29,1984-07-25,38.53691855146992
1974-08-28,1984-08-24,55.311607530493255
1974-09-27,1984-09-21,52.667882615020154
1974-10-28,1984-10-23,52.480605298028415
1974-11-26,1984-11-21,49.114974175972
1974-12-26,1984-12-21,48.91246409237647
1975-01-27,1985-01-21,56.24546579717713
1975-02-24,1985-02-20,60.31688021656881
1975-03-26,1985-03-22,57.4020305267952
1975-04-25,1985-04-19,58.17374489538625
1975-05-27,1985-05-21,64.64866992368304
1975-06-24,1985-06-20,61.200563588869905
1975-07-24,1985-07-19,67.6682897969837
1975-08-25,1985-08-19,59.30167384678735
1975-09-22,1985-09-18,54.35230290449018
1975-10-22,1985-10-18,57.738124038518315
1975-11-21,1985-11-15,66.09388470692322
1975-12-22,1985-12-17,75.58639036787248
1976-01-20,1986-01-16,73.06312652521045
1976-02-19,1986-02-14,80.82720041601796
1976-03-22,1986-03-17,92.03035840110698
1976-04-19,1986-04-16,97.08758873542331
1976-05-19,1986-05-16,88.30703232786483
1976-06-18,1986-06-13,97.54498559424228
1976-07-19,1986-07-15,86.73435748948984
1976-08-17,1986-08-14,95.68055578700043
1976-09-16,1986-09-12,82.22581101110029
